Order_ID,Date,Region,State,City,Customer_ID,Customer_Name,Customer_Segment,Sales_Rep_ID,Sales_Rep_Name,Manager_Name,Product_Category,Sub_Category,Product_Name,Product_SKU,Units_Sold,Unit_Price,Discount_%,COGS,Revenue,Profit,Profit_Margin_%,Payment_Mode,Delivery_Days,Return_Flag,Customer_Rating,Channel,Quarter,Month_Name,Year
ORD-15799,2021-01-26,North,Punjab,Ludhiana,CUST-4006,Customer 485,B2C,REP-48,Rep Name 33,Manager 4,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-500,11,1178.96,13.72,6798.8,11188.86,4390.06,39.24,Bank Transfer,3,0,3,,Q1,Jan,2021
ORD-6401,2021-01-27,Central,Chhattisgarh,Raipur,CUST-5313,Customer 455,B2B,REP-12,Rep Name 34,Manager 1,Furniture,Desks,Standing Pro,FUR-DES-594,4,123.5,11.57,318.06,436.83,118.77,27.19,Cash,12,0,3,Offline,Q1,Jan,2021
ORD-9574,2021-01-27,East,Odisha,Bhubaneswar,CUST-6511,Customer 464,B2C,REP-46,Rep Name 37,Manager 2,Furniture,Chairs,Ergo Deluxe,FUR-CHA-501,14,696.89,4.79,4183.88,9288.86,5104.97,54.96,Cash,13,0,1,Partner,Q1,Jan,2021
ORD-10609,2021-01-27,West,Maharashtra,Mumbai,CUST-1542,Customer 93,B2C,REP-38,Rep Name 3,Manager 2,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-619,8,1195.89,13.39,5682.33,8285.88,2603.55,31.42,UPI,6,0,3,Offline,Q1,Jan,2021
ORD-11360,2021-01-27,South,Tamil Nadu,Chennai,CUST-1161,Customer 199,B2B,REP-44,Rep Name 35,Manager 4,Furniture,Chairs,Exec Leather,FUR-CHA-353,11,388.81,15.69,2122.68,3605.82,1483.14,41.13,Cash,4,0,3,Partner,Q1,Jan,2021
ORD-12105,2021-01-27,North,Punjab,Ludhiana,CUST-7550,Customer 407,B2B,REP-20,Rep Name 17,Manager 4,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-141,6,897.42,6.97,3538.17,5009.05,1470.88,29.36,UPI,9,0,1,Offline,Q1,Jan,2021
ORD-10609,2021-01-27,West,Maharashtra,Mumbai,CUST-1542,Customer 93,B2C,REP-38,Rep Name 3,Manager 2,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-619,8,1146.4,13.39,5682.33,8019.83,2337.5,31.42,UPI,6,0,3,Offline,Q1,Jan,2021
ORD-5679,2021-01-28,North,Delhi,New Delhi,CUST-7755,Customer 341,B2B,REP-25,Rep Name 21,Manager 2,Electronics,Laptops,UltraSlim 13,ELE-LAP-199,15,1411.17,5.88,11584.95,19922.86,8337.91,41.85,Bank Transfer,1,0,3,Online,Q1,Jan,2021
ORD-3835,2021-01-29,South,Karnataka,Bangalore,CUST-4222,Customer 358,B2B,REP-16,Rep Name 27,Manager 1,Furniture,Chairs,Office Standard,FUR-CHA-409,5,1397.53,10.64,4139.51,6243.92,2104.41,33.7,UPI,6,0,3,Partner,Q1,Jan,2021
ORD-8308,2021-01-29,East,West Bengal,Kolkata,CUST-1680,Customer 448,B2B,REP-22,Rep Name 16,Manager 1,Office Supplies,Binders,Archive Box Pack,OFF-BIN-697,2,1285.12,7.75,1188.83,2371.12,1182.3,49.86,Cash,7,0,3,Offline,Q1,Jan,2021
ORD-9533,"Jan 29, 2021",South,Tamil Nadu,Chennai,CUST-7205,Customer 472,Enterprise,REP-45,Rep Name 6,Manager 4,Office Supplies,Binders,Ring Binder Set,OFF-BIN-457,92,296.86,21.14,11131.57,21536.99,10405.42,48.31,Bank Transfer,5,1,4,Online,Q1,Jan,2021
ORD-3942,2021-01-30,West,Gujarat,Ahmedabad,CUST-4854,Customer 298,Enterprise,REP-37,Rep Name 35,Manager 3,Office Supplies,Paper,Legal Size Ream,OFF-PAP-149,167,1450.99,14.11,110156.79,208121.9,97965.11,47.07,Credit Card,3,0,5,Offline,Q1,Jan,2021
ORD-4737,2021-01-30,West,Maharashtra,Mumbai,CUST-4581,Customer 71,Enterprise,REP-13,Rep Name 6,Manager 5,Furniture,Chairs,Ergo Deluxe,FUR-CHA-693,175,220.09,10.46,21457.73,34488.52,13030.79,37.78,Bank Transfer,9,0,5,Offline,Q1,Jan,2021
ORD-5117,2021-01-30,West,Maharashtra,Mumbai,CUST-1760,Customer 42,B2B,REP-22,Rep Name 27,Manager 2,Office Supplies,Binders,Archive Box Pack,OFF-BIN-385,2,530.39,0.43,617.01,1056.19,439.18,41.58,Credit Card,4,0,3,Offline,Q1,Jan,2021
ORD-12838,2021-01-30,South,Tamil Nadu,Chennai,CUST-2080,Customer 279,B2B,REP-23,Rep Name 24,Manager 2,Electronics,Phones,V-Smart,ELE-PHO-695,15,294.62,14.44,1815.25,3781.29,1966.04,51.99,Cash,11,0,4,,Q1,Jan,2021
ORD-12994,2021-01-30,South,Tamil Nadu,Chennai,CUST-8870,Customer 396,B2C,REP-41,Rep Name 34,Manager 5,Furniture,Desks,Wooden Classic,FUR-DES-192,2,1252.06,7.16,-1380.32,-2324.75,-944.4300000000001,40.63,UPI,9,1,5,Offline,Q1,Jan,2021
ORD-1054,2021-01-31,North,Punjab,Ludhiana,CUST-3029,Customer 258,Enterprise,REP-29,Rep Name 20,Manager 5,Electronics,Phones,V-Smart,ELE-PHO-470,199,73.22,29.83,6903,10224.62,3321.62,32.49,Cash,1,0,5,Online,Q1,Jan,2021
ORD-6889,2021-01-31,West,Maharashtra,Mumbai,CUST-6518,Customer 343,B2B,REP-45,Rep Name 27,Manager 1,Furniture,Desks,Standing Pro,FUR-DES-597,14,454.07,17.14,4030.78,5267.35,1236.57,23.48,Credit Card,13,0,5,Offline,Q1,Jan,2021
ORD-9774,2021-02-01,Central,Chhattisgarh,Raipur,CUST-7829,Customer 103,B2C,REP-50,Rep Name 40,Manager 1,Electronics,Laptops,UltraSlim 13,ELE-LAP-428,3,189.32,2.06,241.62,556.27,314.65,56.56,Credit Card,7,0,4,Partner,Q1,Feb,2021
ORD-5011,2021-02-03,North,Delhi,New Delhi,CUST-2435,Customer 175,B2C,REP-50,Rep Name 11,Manager 4,Office Supplies,Binders,Ring Binder Set,OFF-BIN-611,3,919,12.33,1492.45,2417.09,924.64,38.25,UPI,4,0,4,Offline,Q1,Feb,2021
ORD-9542,2021-02-03,West,Gujarat,Ahmedabad,CUST-4250,Customer 388,B2B,REP-48,Rep Name 34,Manager 2,Electronics,Laptops,UltraSlim 13,ELE-LAP-260,1,192.26,14.2,98.67,164.96,66.28,40.18,Credit Card,3,0,4,Partner,Q1,Feb,2021
ORD-10168,"Feb 03, 2021",South,Karnataka,Bangalore,CUST-2238,Customer 170,Enterprise,REP-24,Rep Name 2,Manager 4,Furniture,Desks,Wooden Classic,FUR-DES-300,128,776.95,10.55,46678.27,88954.67,42276.4,47.53,Cash,14,0,4,Partner,Q1,Feb,2021
ORD-7462,2021-02-04,North,Delhi,New Delhi,CUST-2416,Customer 472,Enterprise,REP-11,Rep Name 27,Manager 3,Office Supplies,Binders,Ring Binder Set,OFF-BIN-939,177,$525.86,23.9,63975.67,70833.41,6857.74,9.68,UPI,2,0,4,Online,Q1,Feb,2021
ORD-7565,2021-02-04,South,Tamil Nadu,Chennai,CUST-3778,Customer 449,B2B,REP-39,Rep Name 20,Manager 1,Electronics,Phones,V-Smart,ELE-PHO-253,10,1252.8,18.94,7511.85,10155.08,2643.24,26.03,Credit Card,,0,3,Partner,Q1,Feb,2021
ORD-12887,2021-02-04,Central,Madhya Pradesh,Indore,CUST-4930,Customer 461,Enterprise,REP-34,Rep Name 35,Manager 5,Office Supplies,Paper,Legal Size Ream,OFF-PAP-820,55,266.75,19.39,6256.15,11826.01,5569.86,47.1,Credit Card,9,0,4,Offline,Q1,Feb,2021
ORD-12137,2021-02-05,North,Punjab,Ludhiana,CUST-1647,Customer 55,Enterprise,REP-49,Rep Name 5,Manager 5,Office Supplies,Binders,Archive Box Pack,OFF-BIN-822,104,771.17,12.13,40971.48,70475.28,29503.8,41.86,Cash,4,0,3,,Q1,Feb,2021
ORD-13367,2021-02-05,East,Odisha,Bhubaneswar,CUST-1780,Customer 235,B2B,REP-20,Rep Name 21,Manager 5,Furniture,Desks,Corner L-Desk,FUR-DES-544,8,1402.68,16.36,4594.86,9386,4791.14,51.05,Bank Transfer,12,1,4,Offline,Q1,Feb,2021
ORD-3127,2021-02-07,North,Delhi,New Delhi,CUST-4971,Customer 320,B2C,REP-34,Rep Name 20,Manager 4,Furniture,Desks,Corner L-Desk,FUR-DES-684,5,385.43,1.79,1287.19,1892.69,605.49,31.99,Cash,1,0,4,Online,Q1,Feb,2021
ORD-7093,2021-02-07,East,West Bengal,Kolkata,CUST-7205,Customer 100,B2B,REP-41,Rep Name 1,Manager 1,Office Supplies,Binders,Archive Box Pack,OFF-BIN-657,14,1377.96,10.32,8637.4,17299.77,8662.37,50.07,UPI,3,0,2,Partner,Q1,Feb,2021
ORD-13059,2021-02-07,East,Odisha,Bhubaneswar,CUST-4327,Customer 410,Enterprise,REP-23,Rep Name 5,Manager 5,Furniture,Chairs,Office Standard,FUR-CHA-480,130,805.54,24.87,45657.24,78677.97,33020.73,41.97,Cash,4,0,5,Online,Q1,Feb,2021
ORD-13315,2021-02-07,West,Gujarat,Ahmedabad,CUST-6120,Customer 261,B2C,REP-14,Rep Name 38,Manager 1,Furniture,Desks,Corner L-Desk,FUR-DES-491,6,1339.06,18.73,4295.57,6529.52,2233.95,34.21,Bank Transfer,5,0,4,Online,Q1,Feb,2021
ORD-13651,2021-02-07,South,Karnataka,Bangalore,CUST-5196,Customer 405,B2B,REP-24,Rep Name 15,Manager 3,Office Supplies,Binders,Archive Box Pack,OFF-BIN-659,2,822.17,15.34,1016.03,1392.16,376.13,27.02,Credit Card,14,0,4,Partner,Q1,Feb,2021
ORD-15943,2021-02-07,East,Odisha,Bhubaneswar,CUST-4990,Customer 415,B2B,REP-19,Rep Name 29,Manager 4,Electronics,Phones,S-Galaxy 22,ELE-PHO-282,5,821.72,4.5,2454.44,3923.72,1469.28,37.45,UPI,9,0,5,Partner,Q1,Feb,2021
ORD-1686,2021-02-08,East,West Bengal,Kolkata,CUST-1971,Customer 89,Enterprise,REP-36,Rep Name 2,Manager 1,Furniture,Desks,Wooden Classic,FUR-DES-751,44,422.74,23.7,11635.43,14192.09,2556.66,18.01,Bank Transfer,2,0,2,Partner,Q1,Feb,2021
ORD-5001,2021-02-08,North,Delhi,New Delhi,CUST-3570,Customer 307,B2B,REP-39,Rep Name 17,Manager 3,Office Supplies,Paper,Legal Size Ream,OFF-PAP-611,13,771.55,17.62,5445.24,8262.56,2817.32,34.1,UPI,,0,5,Partner,Q1,Feb,2021
ORD-5802,2021-02-08,North,Punjab,Ludhiana,CUST-1967,Customer 490,Enterprise,REP-12,Rep Name 5,Manager 5,Furniture,Chairs,Ergo Deluxe,FUR-CHA-269,109,594.13,28.32,32899.58,46421.77,13522.19,29.13,Bank Transfer,5,0,5,Offline,Q1,Feb,2021
ORD-10426,2021-02-08,South,Karnataka,Bangalore,CUST-3987,Customer 114,B2B,REP-39,Rep Name 38,Manager 5,Electronics,Laptops,ProBook X1,ELE-LAP-766,4,1071.26,0.2,1773.6,4276.45,2502.85,58.53,Bank Transfer,7,0,5,Offline,Q1,Feb,2021
ORD-11444,2021-02-08,Central,Madhya Pradesh,Indore,CUST-5771,Customer 301,B2B,REP-26,Rep Name 24,Manager 4,Office Supplies,Binders,Ring Binder Set,OFF-BIN-538,4,637.88,4.29,1441.48,2442.03,1000.55,40.97,Credit Card,12,0,5,Partner,Q1,Feb,2021
ORD-15217,2021-02-08,North,Delhi,New Delhi,CUST-1459,Customer 340,B2B,REP-25,Rep Name 9,Manager 4,Furniture,Desks,Corner L-Desk,FUR-DES-148,4,1360.9,1.44,3790.87,5365,1574.13,29.34,Credit Card,14,0,3,Partner,Q1,Feb,2021
ORD-15217,2021-02-08,North,Delhi,New Delhi,CUST-1459,Customer 340,B2B,REP-25,Rep Name 9,Manager 4,Furniture,Desks,Corner L-Desk,FUR-DES-148,4,1416.96,1.44,3790.87,5543.31,1752.44,29.34,Credit Card,14,0,3,Partner,Q1,Feb,2021
ORD-2187,2021-02-09,Central,Chhattisgarh,Raipur,CUST-3749,Customer 304,B2C,REP-28,Rep Name 27,Manager 1,Electronics,Laptops,UltraSlim 13,ELE-LAP-165,7,1173.92,0.67,5258.8,8162,2903.2,35.57,UPI,3,0,5,Offline,Q1,Feb,2021
ORD-6348,2021-02-09,East,Odisha,Bhubaneswar,CUST-7592,Customer 64,B2B,REP-47,Rep Name 19,Manager 4,Furniture,Desks,Wooden Classic,FUR-DES-417,1,1350.18,4.26,589.51,1292.62,703.11,54.39,Bank Transfer,9,0,4,Offline,Q1,Feb,2021
ORD-7035,2021-02-09,West,Gujarat,Ahmedabad,CUST-2851,Customer 246,B2C,REP-21,Rep Name 1,Manager 1,Furniture,Chairs,Office Standard,FUR-CHA-887,15,1031.89,14.05,10673.47,13304.13,2630.66,19.77,Credit Card,1,0,5,Offline,Q1,Feb,2021
ORD-8338,2021-02-09,South,Tamil Nadu,Chennai,CUST-4535,Customer 82,Enterprise,REP-30,Rep Name 34,Manager 4,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-502,91,1268.8,25.52,66521.62,85995.71,19474.09,22.65,Cash,4,0,4,Online,Q1,Feb,2021
ORD-15606,2021-02-09,Central,Chhattisgarh,Raipur,CUST-2342,Customer 487,Enterprise,REP-29,Rep Name 38,Manager 1,Office Supplies,Binders,Ring Binder Set,OFF-BIN-278,161,1028.99,15.82,97427.74,139465.43,42037.68,30.14,Bank Transfer,3,1,3,Offline,Q1,Feb,2021
ORD-1900,"Feb 10, 2021",West,Maharashtra,Mumbai,CUST-5746,Customer 485,B2C,REP-41,Rep Name 5,Manager 5,Electronics,Phones,X-Phone 12,ELE-PHO-800,8,1102.3,3.5,5160.24,8509.62,3349.37,39.36,UPI,4,0,4,Partner,Q1,Feb,2021
ORD-13180,2021-02-10,Central,Madhya Pradesh,Indore,CUST-3432,Customer 461,Enterprise,REP-42,Rep Name 11,Manager 3,Office Supplies,Paper,Legal Size Ream,OFF-PAP-274,194,163.26,22.06,14224.55,24683.26,10458.71,42.37,Bank Transfer,1,0,3,Online,Q1,Feb,2021
ORD-14585,2021-02-10,North,Punjab,Ludhiana,CUST-6537,Customer 85,B2C,REP-14,Rep Name 23,Manager 5,Office Supplies,Paper,Legal Size Ream,OFF-PAP-467,6,209.54,1.27,808.43,1241.32,432.89,34.87,Credit Card,10,0,5,Offline,Q1,Feb,2021
ORD-9004,2021-02-11,North,Punjab,Ludhiana,CUST-6768,Customer 398,B2B,REP-35,Rep Name 12,Manager 1,Furniture,Desks,Standing Pro,FUR-DES-437,8,1313.48,6.52,6209.96,9823.05,3613.1,36.78,Credit Card,9,0,5,Offline,Q1,Feb,2021
ORD-4556,2021-02-12,North,Punjab,Ludhiana,CUST-3878,Customer 198,B2C,REP-29,Rep Name 15,Manager 4,Office Supplies,Binders,Archive Box Pack,OFF-BIN-374,6,$288.81,9.67,978.61,1565.3,586.69,37.48,Credit Card,1,0,5,Partner,Q1,Feb,2021
ORD-13626,2021-02-12,North,Delhi,New Delhi,CUST-4316,Customer 15,B2B,REP-47,Rep Name 29,Manager 3,Office Supplies,Paper,Legal Size Ream,OFF-PAP-941,11,821.07,11.38,5484.04,8004.3,2520.26,31.49,Bank Transfer,,0,5,Partner,Q1,Feb,2021
ORD-15775,2021-02-12,North,Delhi,New Delhi,CUST-2222,Customer 229,B2C,REP-37,Rep Name 29,Manager 1,Office Supplies,Paper,Legal Size Ream,OFF-PAP-675,6,193.65,2.64,681.1,1131.19,450.09,39.79,Credit Card,1,0,3,Partner,Q1,Feb,2021
ORD-15945,2021-02-12,Central,Madhya Pradesh,Indore,CUST-8058,Customer 38,B2B,REP-38,Rep Name 37,Manager 5,Electronics,Phones,V-Smart,ELE-PHO-755,7,1109.54,0.17,5116.43,7753.69,2637.26,34.01,UPI,1,0,5,Online,Q1,Feb,2021
ORD-4576,2021-02-13,North,Punjab,Ludhiana,CUST-2633,Customer 233,Enterprise,REP-36,Rep Name 28,Manager 5,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-248,98,28.91,21.74,1479.08,2217.14,738.07,33.29,Bank Transfer,9,0,4,Partner,Q1,Feb,2021
ORD-5613,2021-02-13,Central,Madhya Pradesh,Indore,CUST-3391,Customer 217,B2B,REP-46,Rep Name 32,Manager 4,Electronics,Laptops,ProBook X1,ELE-LAP-793,6,607.6,2.16,1755.75,3566.88,1811.12,50.78,Credit Card,13,0,3,Offline,Q1,Feb,2021
ORD-5789,2021-02-13,West,Maharashtra,Mumbai,CUST-8672,Customer 151,Enterprise,REP-27,Rep Name 26,Manager 5,Office Supplies,Binders,Archive Box Pack,OFF-BIN-897,38,1005.78,13.59,25007.63,33024.23,8016.6,24.27,Bank Transfer,8,0,5,Partner,Q1,Feb,2021
ORD-14371,2021-02-13,North,Delhi,New Delhi,CUST-3144,Customer 45,B2B,REP-37,Rep Name 23,Manager 4,Office Supplies,Paper,Legal Size Ream,OFF-PAP-226,6,601.04,16.97,1844.01,2994.19,1150.18,38.41,UPI,3,0,1,Online,Q1,Feb,2021
ORD-6841,2021-02-14,East,Odisha,Bhubaneswar,CUST-7965,Customer 449,B2B,REP-47,Rep Name 23,Manager 1,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-936,11,361.17,7.3,2765.09,3682.83,917.74,24.92,UPI,2,0,5,Online,Q1,Feb,2021
ORD-9346,2021-02-14,East,West Bengal,Kolkata,CUST-7896,Customer 369,B2C,REP-16,Rep Name 8,Manager 2,Office Supplies,Paper,Legal Size Ream,OFF-PAP-445,1,1331.59,0.5,879.34,1324.94,445.6,33.63,Credit Card,5,0,5,Online,Q1,Feb,2021
ORD-11929,2021-02-14,Central,Madhya Pradesh,Indore,CUST-3307,Customer 495,B2B,REP-50,Rep Name 13,Manager 1,Furniture,Desks,Wooden Classic,FUR-DES-513,11,1216.2,16.61,6219.84,11155.78,4935.93,44.25,Bank Transfer,1,0,2,Online,Q1,Feb,2021
ORD-12291,2021-02-14,East,Odisha,Bhubaneswar,CUST-5027,Customer 288,Enterprise,REP-30,Rep Name 32,Manager 2,Electronics,Laptops,UltraSlim 13,ELE-LAP-382,175,312.9,25.26,33881.05,40928.19,7047.14,17.22,Credit Card,4,0,4,Online,Q1,Feb,2021
ORD-14677,2021-02-14,South,Tamil Nadu,Chennai,CUST-8607,Customer 304,B2C,REP-40,Rep Name 32,Manager 3,Furniture,Desks,Corner L-Desk,FUR-DES-606,14,1376.97,5.29,11282.77,18257.33,6974.56,38.2,Credit Card,10,0,4,Partner,Q1,Feb,2021
ORD-15635,2021-02-14,North,Delhi,New Delhi,CUST-5650,Customer 30,Enterprise,REP-21,Rep Name 16,Manager 2,Furniture,Desks,Standing Pro,FUR-DES-766,189,828.12,10.31,77457.4,140385.08,62927.68,44.83,UPI,8,0,3,Offline,Q1,Feb,2021
ORD-1518,2021-02-16,East,Odisha,Bhubaneswar,CUST-4199,Customer 303,B2C,REP-28,Rep Name 35,Manager 1,Furniture,Chairs,Exec Leather,FUR-CHA-795,2,288.37,7.15,245.11,535.52,290.41,54.23,UPI,7,0,3,Partner,Q1,Feb,2021
ORD-2288,2021-02-16,West,Maharashtra,Mumbai,CUST-4371,Customer 68,B2B,REP-45,Rep Name 8,Manager 2,Office Supplies,Paper,Legal Size Ream,OFF-PAP-493,7,1295.59,2.55,5902.42,8837.44,2935.02,33.21,Cash,1,0,3,Offline,Q1,Feb,2021
ORD-4241,2021-02-16,Central,Chhattisgarh,Raipur,CUST-6464,Customer 271,B2B,REP-35,Rep Name 19,Manager 3,Office Supplies,Binders,Ring Binder Set,OFF-BIN-712,3,273.51,18.21,470.59,671.09,200.5,29.88,Credit Card,,0,1,Online,Q1,Feb,2021
ORD-9211,2021-02-16,South,Tamil Nadu,Chennai,CUST-4160,Customer 164,,REP-39,Rep Name 10,Manager 2,Office Supplies,Paper,Legal Size Ream,OFF-PAP-559,12,924.37,1.54,4638.88,10921.52,6282.64,57.53,Credit Card,8,0,5,Partner,Q1,Feb,2021
ORD-12900,2021-02-16,South,Karnataka,Bangalore,CUST-8621,Customer 295,B2B,REP-34,Rep Name 29,Manager 5,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-594,2,498.96,11.12,471.24,886.97,415.73,46.87,Bank Transfer,4,0,5,Online,Q1,Feb,2021
ORD-15075,2021-02-16,West,Maharashtra,Mumbai,CUST-2005,Customer 243,,REP-31,Rep Name 37,Manager 3,Office Supplies,Binders,Archive Box Pack,OFF-BIN-695,10,1241.07,7.7,7331.28,11454.66,4123.38,36,Credit Card,13,0,4,Partner,Q1,Feb,2021
ORD-11393,2021-02-17,South,Karnataka,Bangalore,CUST-7591,Customer 292,Enterprise,REP-33,Rep Name 8,Manager 1,Furniture,Desks,Standing Pro,FUR-DES-841,145,852.27,22.43,68277.48,95865.67,27588.2,28.78,UPI,4,0,4,Online,Q1,Feb,2021
ORD-14612,2021-02-17,South,Karnataka,Bangalore,CUST-7963,Customer 386,Enterprise,REP-39,Rep Name 22,Manager 5,Furniture,Desks,Corner L-Desk,FUR-DES-361,105,1378.55,11.09,67047.57,128699.65,61652.07,47.9,Bank Transfer,5,0,4,Online,Q1,Feb,2021
ORD-14668,2021-02-17,West,Gujarat,Ahmedabad,CUST-3179,Customer 327,Enterprise,REP-13,Rep Name 10,Manager 5,Office Supplies,Binders,Archive Box Pack,OFF-BIN-900,172,1351.29,27.67,93689.21,168120.25,74431.04,44.27,Bank Transfer,4,0,3,Partner,Q1,Feb,2021
ORD-6478,2021-02-18,East,West Bengal,Kolkata,CUST-1966,Customer 499,Enterprise,REP-50,Rep Name 13,Manager 3,Furniture,Desks,Standing Pro,FUR-DES-767,48,219.36,11.29,4680.55,9340.73,4660.18,49.89,Credit Card,4,0,5,Online,Q1,Feb,2021
ORD-7362,2021-02-18,Central,Chhattisgarh,Raipur,CUST-4320,Customer 333,B2B,REP-10,Rep Name 8,Manager 4,Office Supplies,Paper,Legal Size Ream,OFF-PAP-375,15,1363.25,18.36,11136.37,16694.79,5558.42,33.29,Cash,5,1,5,Online,Q1,Feb,2021
ORD-11218,2021-02-18,East,Odisha,Bhubaneswar,CUST-5637,Customer 160,Enterprise,REP-23,Rep Name 22,Manager 4,Electronics,Laptops,ProBook X1,ELE-LAP-607,50,1186.63,29.97,32672.54,41548.84,8876.3,21.36,Credit Card,11,0,4,,Q1,Feb,2021
ORD-11870,2021-02-18,South,Karnataka,Bangalore,CUST-1567,Customer 388,B2C,REP-42,Rep Name 20,Manager 2,Office Supplies,Paper,Legal Size Ream,OFF-PAP-127,4,658.27,8.42,1450.9,2411.32,960.42,39.83,Bank Transfer,4,1,4,Online,Q1,Feb,2021
ORD-14630,2021-02-18,East,West Bengal,Kolkata,CUST-1266,Customer 257,Enterprise,REP-19,Rep Name 38,Manager 1,Electronics,Laptops,GamerZ 15,ELE-LAP-522,67,1405.88,13,38961.35,81945.2,42983.85,52.45,Bank Transfer,2,0,3,Online,Q1,Feb,2021
ORD-14903,2021-02-18,West,Gujarat,Ahmedabad,CUST-1821,Customer 263,B2B,REP-20,Rep Name 2,Manager 2,Office Supplies,Paper,Legal Size Ream,OFF-PAP-670,11,1253.22,3.21,7435.98,13342.36,5906.37,44.27,Bank Transfer,1,0,5,Online,Q1,Feb,2021
ORD-1009,"Feb 19, 2021",Central,Chhattisgarh,Raipur,CUST-1072,Customer 87,Enterprise,REP-23,Rep Name 18,Manager 5,Office Supplies,Binders,Ring Binder Set,OFF-BIN-676,59,$658.78,14.93,-23364.39,-33064.68,-9700.29,29.34,Credit Card,4,1,4,Online,Q1,Feb,2021
ORD-1753,2021-02-19,South,Karnataka,Bangalore,CUST-2230,Customer 239,,REP-19,Rep Name 24,Manager 1,Furniture,Desks,Standing Pro,FUR-DES-198,6,634.89,8.3,-2313.13,3493.01,1179.87,33.78,Bank Transfer,5,1,4,Partner,Q1,Feb,2021
ORD-2459,2021-02-19,East,Odisha,Bhubaneswar,CUST-5841,Customer 386,B2C,REP-14,Rep Name 28,Manager 3,Electronics,Phones,S-Galaxy 22,ELE-PHO-783,2,477.46,18.72,567,776.21,209.21,26.95,Credit Card,2,0,5,Online,Q1,Feb,2021
ORD-2909,2021-02-19,West,Gujarat,Ahmedabad,CUST-1774,Customer 332,B2C,REP-46,Rep Name 21,Manager 3,Electronics,Phones,V-Smart,ELE-PHO-419,14,473.74,13.99,2946.55,5704.48,2757.92,48.35,Cash,2,0,5,Online,Q1,Feb,2021
ORD-3050,2021-02-19,West,Gujarat,Ahmedabad,CUST-5662,Customer 407,B2C,REP-49,Rep Name 36,Manager 1,Furniture,Desks,Standing Pro,FUR-DES-807,2,432.41,0.28,548.02,862.42,314.4,36.46,Cash,11,0,5,Offline,Q1,Feb,2021
ORD-13529,2021-02-19,East,Odisha,Bhubaneswar,CUST-5530,Customer 219,Enterprise,REP-50,Rep Name 34,Manager 1,Furniture,Desks,Corner L-Desk,FUR-DES-658,185,1328.96,21.5,132661.52,192994.46,60332.95,31.26,Bank Transfer,,0,3,Online,Q1,Feb,2021
ORD-2867,2021-02-21,Central,Chhattisgarh,Raipur,CUST-3528,Customer 369,Enterprise,REP-16,Rep Name 1,Manager 3,Office Supplies,Binders,Archive Box Pack,OFF-BIN-577,150,271.48,29.47,27639.61,28721.07,1081.46,3.77,Credit Card,1,0,4,Online,Q1,Feb,2021
ORD-4839,2021-02-21,East,West Bengal,Kolkata,CUST-6640,Customer 500,Enterprise,REP-50,Rep Name 37,Manager 3,Office Supplies,Binders,Ring Binder Set,OFF-BIN-207,27,502.56,13.17,7916.82,11782.36,3865.54,32.81,Credit Card,10,0,3,Partner,Q1,Feb,2021
ORD-6880,2021-02-21,East,Odisha,Bhubaneswar,CUST-4846,Customer 419,B2C,REP-19,Rep Name 1,Manager 4,Furniture,Desks,Wooden Classic,FUR-DES-688,3,531.52,11.86,935.89,1405.51,469.62,33.41,Credit Card,11,0,4,Partner,Q1,Feb,2021
ORD-9226,2021-02-21,South,Tamil Nadu,Chennai,CUST-5423,Customer 24,Enterprise,REP-27,Rep Name 33,Manager 4,Furniture,Chairs,Exec Leather,FUR-CHA-304,117,251.71,16.09,20347.47,24712.96,4365.49,17.66,Credit Card,1,0,3,Online,Q1,Feb,2021
ORD-9916,2021-02-21,South,Karnataka,Bangalore,CUST-4289,Customer 258,Enterprise,REP-21,Rep Name 29,Manager 2,Electronics,Laptops,GamerZ 15,ELE-LAP-958,194,801.5,27.33,85220.15,112992.42,27772.26,24.58,Cash,11,0,1,Offline,Q1,Feb,2021
ORD-13229,2021-02-21,North,Punjab,Ludhiana,CUST-1612,Customer 444,Enterprise,REP-21,Rep Name 37,Manager 2,Electronics,Phones,V-Smart,ELE-PHO-367,135,1279.59,14.4,103820.86,147863.42,44042.55,29.79,Credit Card,12,0,4,Partner,Q1,Feb,2021
ORD-15917,2021-02-21,West,Gujarat,Ahmedabad,CUST-7728,Customer 355,B2C,REP-40,Rep Name 35,Manager 2,Electronics,Laptops,ProBook X1,ELE-LAP-834,3,1303.28,0.96,1701.34,3872.36,2171.02,56.06,Credit Card,2,0,5,Partner,Q1,Feb,2021
ORD-1720,2021-02-22,Central,Chhattisgarh,Raipur,CUST-7870,Customer 32,B2B,REP-12,Rep Name 36,Manager 2,Office Supplies,Paper,Legal Size Ream,OFF-PAP-844,3,662.18,16.9,1346.07,1650.8,304.73,18.46,Credit Card,2,0,5,Offline,Q1,Feb,2021
